0 0.000000e+000 0 0 0 0 0
1 6.486694e-008 0 0 0 0 0
2 1.296746e-007 0 0 0 0 0
3 1.944823e-007 0 0 0 0 0
4 2.592900e-007 0 0 0 0 0
5 3.240887e-007 0 0 0 0 0
6 3.888859e-007 0 0 0 0 0
7 4.536787e-007 0 0 0 0 0
8 5.184621e-007 0 0 0 0 0
9 5.832410e-007 0 0 0 0 0
10 6.480209e-007 0 0 0 0 0
11 7.127949e-007 0 0 0 0 0
12 7.775609e-007 0 0 0 0 0
13 8.423224e-007 0 0 0 0 0
14 9.070831e-007 0 0 0 0 0
15 9.718446e-007 0 0 0 0 0
16 1.036599e-006 0 0 0 0 0
17 1.101347e-006 0 0 0 0 0
18 1.166091e-006 0 0 0 0 0
19 1.230834e-006 0 0 0 0 0
20 1.295577e-006 0 0 0 0 0
21 1.360318e-006 0 0 0 0 0
22 1.425053e-006 0 0 0 0 0
23 1.489784e-006 0 0 0 0 0
24 1.554511e-006 0 0 0 0 0
25 1.619237e-006 0 0 0 0 0
26 1.683963e-006 0 0 0 0 0
27 1.748689e-006 0 0 0 0 0
28 1.813410e-006 0 0 0 0 0
29 1.878127e-006 0 0 0 0 0
30 1.942840e-006 0 0 0 0 0
31 2.007551e-006 0 0 0 0 0
32 2.072261e-006 0 0 0 0 0
33 2.136970e-006 0 0 0 0 0
34 2.201680e-006 0 0 0 0 0
35 2.266386e-006 0 0 0 0 0
36 2.331089e-006 0 0 0 0 0
37 2.395788e-006 0 0 0 0 0
38 2.460485e-006 0 0 0 0 0
39 2.525181e-006 0 0 0 0 0
40 2.589875e-006 0 0 0 0 0
41 2.654570e-006 0 0 0 0 0
42 2.719264e-006 0 0 0 0 0
43 2.783956e-006 0 0 0 0 0
44 2.848644e-006 0 0 0 0 0
45 2.913330e-006 0 0 0 0 0
46 2.978013e-006 0 0 0 0 0
47 3.042694e-006 0 0 0 0 0
48 3.107375e-006 0 0 0 0 0
49 3.172055e-006 0 0 0 0 0
50 3.236735e-006 0 0 0 0 0
51 3.301415e-006 0 0 0 0 0
52 3.366092e-006 0 0 0 0 0
53 3.430766e-006 0 0 0 0 0
54 3.495438e-006 0 0 0 0 0
55 3.560108e-006 0 0 0 0 0
56 3.624776e-006 0 0 0 0 0
57 3.689444e-006 0 0 0 0 0
58 3.754111e-006 0 0 0 0 0
59 3.818778e-006 0 0 0 0 0
60 3.883444e-006 0 0 0 0 0
61 3.948109e-006 0 0 0 0 0
62 4.012772e-006 0 0 0 0 0
63 4.077433e-006 0 0 0 0 0
64 4.142091e-006 0 0 0 0 0
65 4.206748e-006 0 0 0 0 0
66 4.271404e-006 0 0 0 0 0
67 4.336059e-006 0 0 0 0 0
68 4.400714e-006 0 0 0 0 0
69 4.465368e-006 0 0 0 0 0
70 4.530022e-006 0 0 0 0 0
71 4.594675e-006 0 0 0 0 0
72 4.659327e-006 0 0 0 0 0
73 4.723976e-006 0 0 0 0 0
74 4.788623e-006 0 0 0 0 0
75 4.853269e-006 0 0 0 0 0
76 4.917914e-006 0 0 0 0 0
77 4.982558e-006 0 0 0 0 0
78 5.047201e-006 0 0 0 0 0
79 5.111844e-006 0 0 0 0 0
80 5.176487e-006 0 0 0 0 0
81 5.241130e-006 0 0 0 0 0
82 5.305771e-006 0 0 0 0 0
83 5.370411e-006 0 0 0 0 0
84 5.435049e-006 0 0 0 0 0
85 5.499686e-006 0 0 0 0 0
86 5.564321e-006 0 0 0 0 0
87 5.628955e-006 0 0 0 0 0
88 5.693589e-006 0 0 0 0 0
89 5.758221e-006 0 0 0 0 0
90 5.822854e-006 0 0 0 0 0
91 5.887486e-006 0 0 0 0 0
92 5.952118e-006 0 0 0 0 0
93 6.016750e-006 0 0 0 0 0
